gauge_id,p_mean,pet_mean,aridity,frac_snow,moisture_index,seasonality,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur
camelslx_001,2.437331160365059,3.433327249022164,1.4086420855949369,0.0,-0.0854533121250379,1.405129998200847,0.0375488917861799,1.103448275862069,0.5769230769230769,3.681364392678869
camelslx_002,2.431482398956976,3.3780013037809646,1.3892764780983051,0.0,-0.0770956897393961,1.4076512310692026,0.0375488917861799,1.103448275862069,0.5779661016949152,3.7034252297410193
camelslx_003,2.429705345501956,3.331743155149935,1.3712539923072962,0.0,-0.0692710175000956,1.409576263434701,0.0375488917861799,1.0867924528301889,0.5788787483702738,3.706176961602671
camelslx_004,2.427242503259452,3.3060847457627123,1.3620743462274971,0.0,-0.0651327976796383,1.4104715008838606,0.0372881355932203,1.0833333333333333,0.5791395045632334,3.7109440267335
camelslx_005,2.448123859191656,3.248058670143416,1.3267542236265324,0.0,-0.0494420960631723,1.408503870382774,0.0359843546284224,1.0866141732283463,0.575619295958279,3.694560669456067
camelslx_006,2.4750990873533247,3.211363754889179,1.2974687645023366,0.0,-0.0356837564521375,1.400009391281446,0.0341590612777053,1.0826446280991735,0.5693611473272491,3.645242070116861
camelslx_007,2.632926988265972,3.2355384615384613,1.228875117296498,0.0,-0.0055508720306086,1.38041395896204,0.0325945241199478,1.0869565217391304,0.551890482398957,3.4810855263157894
camelslx_008,2.5991056062581483,3.1871212516297263,1.2262376888248592,0.0,-0.0034688082365958,1.379109632808869,0.0327249022164276,1.0913043478260869,0.554367666232073,3.5111478117258463
camelslx_009,2.5797183833116035,3.167786179921773,1.2279581369867447,0.0,-0.0037450613875942,1.3799568486724691,0.0325945241199478,1.0869565217391304,0.5555410691003911,3.518579686209744
camelslx_010,2.418887874837027,3.157800521512386,1.30547618778119,0.0,-0.0397576282115939,1.415738669948665,0.0370273794002607,1.083969465648855,0.5827900912646675,3.728106755629692
camelslx_011,2.772050847457627,3.0081069100391136,1.0851557477013758,0.0,0.062260987080218,1.3170327746856787,0.0303780964797913,1.088785046728972,0.5255541069100391,3.28257328990228
camelslx_012,2.4215788787483707,3.1335801825293346,1.2940235852027964,0.0,-0.0344731770111773,1.4161105849025102,0.0370273794002607,1.083969465648855,0.5829204693611473,3.738294314381271
camelslx_013,2.3763272490221645,3.4835814863103,1.4659519170786597,0.0,-0.1070409022140777,1.4100068954862215,0.0375488917861799,1.099236641221374,0.5814863102998696,3.71976647206005
camelslx_014,2.541473272490222,3.297469361147327,1.29746371793096,0.0,-0.04000022813249,1.4035682317196356,0.0348109517601043,1.103305785123967,0.5722294654498045,3.624277456647399
camelslx_015,2.514608865710561,3.162992177314212,1.257846586180883,0.0,-0.018730543504254,1.400355264257581,0.0338983050847457,1.0833333333333333,0.5677966101694916,3.611111111111111
camelslx_016,2.4902033898305085,3.31364406779661,1.3306720572820951,0.0,-0.0467147995398601,1.3661889846081865,0.0322033898305084,1.0881057268722467,0.5500651890482399,3.388755020080321
camelslx_017,2.6346258148631034,3.0716075619295964,1.1658610283863775,0.0,0.0238438890775129,1.3852912313836532,0.0341590612777053,1.0916666666666666,0.5584093872229465,3.5251028806584364
camelslx_018,2.646,3.21993481095176,1.216906580102706,0.0,0.001554488709182,1.346449287469269,0.0316818774445893,1.075221238938053,0.5371577574967406,3.3225806451612905
camelslx_019,2.433352020860496,3.4588070404172098,1.4214166346528383,0.0,-0.0907566293180638,1.4027696745192793,0.0372881355932203,1.1042471042471045,0.5760104302477184,3.703269069572506
camelslx_020,2.7604185136897,2.977043024771838,1.0784752420721118,0.0,0.066542433439049,1.314948167812255,0.0308996088657105,1.0871559633027523,0.5258148631029987,3.303030303030303
camelslx_021,2.4883976531942635,3.208968709256845,1.28957230977035,0.0,-0.0346700838686248,1.4079847090920827,0.0354628422425032,1.096774193548387,0.5758800521512386,3.65343258891646
camelslx_022,2.4549465449804435,3.170621903520209,1.2915238052751434,0.0,-0.0335229574098506,1.4096638356256834,0.035593220338983,1.092,0.576271186440678,3.655913978494624
camelslx_023,2.490168187744459,3.270945241199479,1.313543903298448,0.0,-0.046545427954076,1.4100693790517185,0.0368970013037809,1.0842911877394636,0.5779661016949152,3.697247706422018
camelslx_024,2.5364993481095173,2.742460234680573,1.0811988722664412,0.0,0.0778914433123891,1.3507263503652045,0.0292046936114732,1.061611374407583,0.5376792698826597,3.325806451612903
camelslx_025,2.437014341590613,2.7727288135593224,1.1377564613549185,0.0,0.0511723819967948,1.3807246938236983,0.0307692307692307,1.0825688073394495,0.5500651890482399,3.430081300813008
camelslx_026,2.3729035202086046,2.907406779661017,1.2252528410448913,0.0,0.0072466118944376,1.391270672560833,0.0310299869621903,1.08675799086758,0.5580182529335072,3.479674796747968
camelslx_027,2.884741851368969,2.8442724902216425,0.9859712365152804,0.0,0.1179870648038523,1.2919421090619994,0.0258148631029986,1.053191489361702,0.5050847457627119,3.1702127659574466
camelslx_028,2.817636245110821,2.959286831812256,1.0502728437523572,0.0,0.0829001137993764,1.309844888373842,0.0265971316818774,1.0461538461538462,0.511212516297262,3.20343137254902
camelslx_029,2.8053924380704043,2.982189048239896,1.0630202775805209,0.0,0.0761703427622186,1.312503828973912,0.0267275097783572,1.0459183673469388,0.5119947848761408,3.197882736156352
camelslx_030,2.5706453715775752,3.0792099087353324,1.1978353540246032,0.0,0.01009082134859,1.389314499122769,0.0336375488917861,1.084033613445378,0.5603650586701434,3.5520661157024795
camelslx_031,2.4385306388526726,3.153749674054759,1.2932991793527748,0.0,-0.034710931696821,1.4139425794283582,0.0365058670143415,1.0852713178294573,0.5801825293350718,3.726968174204355
camelslx_032,2.636883963494133,2.765985658409387,1.0489599454138216,0.0,0.0938575862916519,1.310094988904365,0.0259452411994784,1.0641711229946524,0.5186440677966102,3.2028985507246377
camelslx_033,2.6310013037809648,2.7850847457627115,1.0585645631419172,0.0,0.0858521905208506,1.3309721411553697,0.0284224250325945,1.0531400966183575,0.5284224250325945,3.279126213592233
camelslx_034,2.5174863102998697,3.019697522816167,1.1994891533120102,0.0,0.0145537711139812,1.3585886769283162,0.0303780964797913,1.0688073394495412,0.5397653194263363,3.3576642335766422
camelslx_035,2.5671525423728814,3.140298565840938,1.2232613816311375,0.0,-0.0010637708411871,1.3692488294232117,0.0329856584093872,1.0905172413793105,0.5556714471968709,3.531068765534383
camelslx_036,2.429333767926988,3.1427601043024773,1.2936716007468476,0.0,-0.0345664030806869,1.4151773739208775,0.0366362451108213,1.084942084942085,0.5814863102998696,3.7322175732217575
camelslx_037,2.66348370273794,3.3616753585397654,1.2621347579803537,0.0,-0.0206276780047197,1.367939289860227,0.033116036505867,1.0854700854700854,0.5491525423728814,3.463815789473684
camelslx_038,2.4456740547588005,3.162204693611473,1.292978795542458,0.0,-0.034794190003759,1.4131301139096455,0.0363754889178618,1.0856031128404668,0.5801825293350718,3.723849372384937
camelslx_039,2.5142255541069103,3.044567144719687,1.2109363615951163,0.0,0.0054071485731564,1.3915919169999869,0.0332464146023468,1.0851063829787233,0.5641460234680573,3.581953642384106
camelslx_040,2.833874837027379,3.004805736636245,1.0603170250765788,0.0,0.0744456587667412,1.337665071953654,0.0318122555410691,1.0844444444444443,0.5272490221642764,3.303921568627451
camelslx_041,2.793352020860496,3.0637444589309,1.096798554586439,0.0,0.0568823062269237,1.340633929939459,0.0319426336375488,1.079295154185022,0.5303780964797914,3.3316953316953315
camelslx_042,2.7635384615384617,3.0495332464146023,1.1034886211487454,0.0,0.0534715119622907,1.330506799668286,0.0312907431551499,1.0810810810810811,0.5264667535853976,3.3017170891251024
camelslx_043,2.599084745762712,3.1464797913950457,1.21061069537065,0.0,0.002402154095721,1.366094609653234,0.0315514993481095,1.0852017937219731,0.5449804432855281,3.415032679738562
camelslx_044,2.602006518904824,3.119401564537158,1.1988446385023293,0.0,0.0088283567675936,1.3594097647982564,0.0306388526727509,1.0730593607305936,0.5385919165580183,3.3888433141919605
camelslx_045,2.5634615384615387,3.0963220338983053,1.2078675601103666,0.0,0.0060844800891708,1.3631638669737276,0.0301173402868318,1.0744186046511628,0.5404172099087353,3.400328137817884
camelslx_046,2.4014810951760106,3.051720990873533,1.2707661938308386,0.0,-0.0222307095856451,1.4198112699427223,0.036245110821382,1.0692307692307692,0.5760104302477184,3.687813021702838
camelslx_047,2.494156453715776,3.289112125162972,1.3187272675949728,0.0,-0.0425240956524643,1.3691639329585956,0.0328552803129074,1.0862068965517242,0.5573663624511083,3.5098522167487687
camelslx_048,2.4866166883963494,3.3029647979139503,1.328296722742609,0.0,-0.0466465904334179,1.3691751166068802,0.0329856584093872,1.0858369098712446,0.5569752281616689,3.5073891625615765
camelslx_049,2.4649035202086047,3.31954889178618,1.346725689087111,0.0,-0.0543353952589624,1.3700461840979783,0.0335071707953063,1.0843881856540083,0.5576271186440678,3.5057377049180327
camelslx_050,2.750710560625815,3.381846153846153,1.2294445668892,0.0,-0.0072682828418985,1.362497469594712,0.0333767926988265,1.0847457627118644,0.5453715775749675,3.437140509449466
camelslx_051,2.848693611473273,2.820301173402868,0.9900331724141718,0.0,0.1121684514507043,1.2929236207182246,0.0307692307692307,1.0925925925925926,0.5186440677966102,3.25
camelslx_052,2.784208604954368,2.962216427640156,1.06393480085114,0.0,0.0732407900932269,1.3105701587033003,0.0305084745762711,1.088372093023256,0.5234680573663625,3.296387520525452
camelslx_053,2.6002972620599736,3.0872685788787484,1.1872752488432776,0.0,0.0150998073429271,1.376158427191057,0.0340286831812255,1.096638655462185,0.5580182529335072,3.5548172757475083
camelslx_054,2.428984354628422,3.120818774445893,1.2848245681365476,0.0,-0.0310866791626487,1.4222278374075126,0.0371577574967405,1.0836501901140685,0.5775749674054759,3.664185277088503
camelslx_055,2.311097783572359,3.0404537157757496,1.315588521345901,0.0,-0.0364057068959952,1.4157851118534766,0.0354628422425032,1.0666666666666669,0.5834419817470665,3.6620294599018
camelslx_056,2.2501577574967406,3.041187744458931,1.3515442347660978,0.0,-0.0505885162546042,1.4113946179085888,0.0350717079530638,1.0674603174603174,0.5856584093872229,3.703215169002473
